Order ID,Order Date,Region,Category,Segment,Product,Sales,Profit,Quantity
ORD-5693,2022-07-15 13:00:00,South,Office Supplies,Consumer,Table,985.14,239.69,1
ORD-5694,2022-07-15 14:00:00,South,Office Supplies,Corporate,Chair,475.84,27.34,7
ORD-5695,2022-07-15 15:00:00,East,Furniture,Corporate,Table,290.84,266.13,2
ORD-5696,2022-07-15 16:00:00,East,Technology,Home Office,Laptop,569.39,205.51,8
ORD-5697,2022-07-15 17:00:00,North,Furniture,Consumer,Chair,683.92,117.37,9
ORD-5698,2022-07-15 18:00:00,South,Technology,Home Office,Laptop,383.66,65.24,2
ORD-5699,2022-07-15 19:00:00,South,Technology,Corporate,Chair,743.29,246.79,6
ORD-5700,2022-07-15 20:00:00,South,Furniture,Consumer,Table,977.6,184.94,1
ORD-5701,2022-07-15 21:00:00,East,Office Supplies,Home Office,Binder,907.27,114.52,8
ORD-5702,2022-07-15 22:00:00,South,Technology,Corporate,Binder,362.43,138.71,5
ORD-5703,2022-07-15 23:00:00,North,Office Supplies,Home Office,Phone,394.05,249.7,9
ORD-5704,2022-07-16 00:00:00,North,Furniture,Home Office,Phone,434.39,108.29,3
ORD-5705,2022-07-16 01:00:00,East,Office Supplies,Home Office,Printer,455.1,35.99,2
ORD-5706,2022-07-16 02:00:00,West,Technology,Consumer,Laptop,190.29,274.27,7
ORD-5707,2022-07-16 03:00:00,East,Technology,Corporate,Chair,785.77,122.33,7
ORD-5708,2022-07-16 04:00:00,West,Technology,Corporate,Phone,428.81,111.03,5
ORD-5709,2022-07-16 05:00:00,South,Furniture,Corporate,Table,891.84,69.28,7
ORD-5710,2022-07-16 06:00:00,East,Technology,Corporate,Binder,934.25,270.25,6
ORD-5711,2022-07-16 07:00:00,North,Furniture,Consumer,Chair,121.99,73.08,9
ORD-5712,2022-07-16 08:00:00,South,Office Supplies,Home Office,Printer,989.65,194.64,3
ORD-5713,2022-07-16 09:00:00,North,Technology,Corporate,Binder,739.02,265.42,4
ORD-5714,2022-07-16 10:00:00,South,Technology,Consumer,Chair,568.35,20.12,9
ORD-5715,2022-07-16 11:00:00,East,Technology,Home Office,Phone,450.57,250.35,8
ORD-5716,2022-07-16 12:00:00,West,Office Supplies,Consumer,Phone,566.67,129.07,6
ORD-5717,2022-07-16 13:00:00,South,Technology,Consumer,Laptop,392.16,200.81,3
ORD-5718,2022-07-16 14:00:00,West,Furniture,Corporate,Printer,660.42,118.0,9
ORD-5719,2022-07-16 15:00:00,South,Office Supplies,Corporate,Chair,183.68,211.7,9
ORD-5720,2022-07-16 16:00:00,North,Office Supplies,Home Office,Printer,659.01,83.75,6
ORD-5721,2022-07-16 17:00:00,North,Office Supplies,Home Office,Table,347.81,16.36,2
ORD-5722,2022-07-16 18:00:00,South,Office Supplies,Corporate,Printer,115.87,284.86,7
ORD-5723,2022-07-16 19:00:00,West,Office Supplies,Consumer,Phone,597.44,14.75,9
ORD-5724,2022-07-16 20:00:00,East,Furniture,Corporate,Laptop,620.6,248.99,9
ORD-5725,2022-07-16 21:00:00,East,Office Supplies,Home Office,Phone,483.91,59.05,3
ORD-5726,2022-07-16 22:00:00,North,Technology,Consumer,Binder,165.06,123.74,2
ORD-5727,2022-07-16 23:00:00,East,Office Supplies,Consumer,Phone,904.01,248.52,5
ORD-5728,2022-07-17 00:00:00,North,Office Supplies,Consumer,Chair,650.29,69.72,7
ORD-5729,2022-07-17 01:00:00,East,Office Supplies,Corporate,Laptop,204.14,261.06,3
ORD-5730,2022-07-17 02:00:00,South,Office Supplies,Corporate,Chair,559.84,154.35,4
ORD-5731,2022-07-17 03:00:00,North,Office Supplies,Home Office,Table,547.53,116.18,2
ORD-5732,2022-07-17 04:00:00,North,Furniture,Consumer,Table,154.36,202.11,2
ORD-5733,2022-07-17 05:00:00,South,Furniture,Consumer,Phone,646.17,109.0,7
ORD-5734,2022-07-17 06:00:00,North,Office Supplies,Corporate,Laptop,827.49,110.71,2
ORD-5735,2022-07-17 07:00:00,East,Furniture,Home Office,Printer,774.11,222.72,1
ORD-5736,2022-07-17 08:00:00,East,Technology,Home Office,Laptop,282.67,99.85,4
ORD-5737,2022-07-17 09:00:00,North,Office Supplies,Consumer,Laptop,876.06,68.22,6
ORD-5738,2022-07-17 10:00:00,East,Technology,Corporate,Laptop,408.29,244.22,4
ORD-5739,2022-07-17 11:00:00,West,Technology,Consumer,Phone,951.86,243.56,1
ORD-5740,2022-07-17 12:00:00,North,Office Supplies,Corporate,Chair,164.57,154.3,1
ORD-5741,2022-07-17 13:00:00,South,Technology,Home Office,Phone,537.59,162.73,9
ORD-5742,2022-07-17 14:00:00,West,Technology,Consumer,Printer,637.41,211.86,1
ORD-5743,2022-07-17 15:00:00,North,Technology,Consumer,Chair,322.89,157.69,7
ORD-5744,2022-07-17 16:00:00,South,Office Supplies,Consumer,Printer,794.24,130.94,7
ORD-5745,2022-07-17 17:00:00,East,Office Supplies,Home Office,Binder,664.21,298.52,1
ORD-5746,2022-07-17 18:00:00,South,Technology,Consumer,Binder,116.3,52.82,1
ORD-5747,2022-07-17 19:00:00,West,Office Supplies,Home Office,Chair,647.53,181.89,6
ORD-5748,2022-07-17 20:00:00,East,Office Supplies,Corporate,Phone,542.33,266.9,8
ORD-5749,2022-07-17 21:00:00,North,Technology,Home Office,Printer,276.43,209.29,7
ORD-5750,2022-07-17 22:00:00,East,Office Supplies,Corporate,Printer,996.17,265.47,6
ORD-5751,2022-07-17 23:00:00,North,Furniture,Home Office,Table,907.45,107.54,3
ORD-5752,2022-07-18 00:00:00,North,Office Supplies,Home Office,Printer,363.26,88.88,7
ORD-5753,2022-07-18 01:00:00,South,Furniture,Consumer,Phone,586.96,256.87,6
ORD-5754,2022-07-18 02:00:00,South,Technology,Home Office,Table,384.85,124.29,8
ORD-5755,2022-07-18 03:00:00,South,Office Supplies,Consumer,Phone,797.95,215.81,4
ORD-5756,2022-07-18 04:00:00,West,Technology,Corporate,Laptop,937.3,52.85,9
ORD-5757,2022-07-18 05:00:00,West,Technology,Corporate,Printer,422.95,229.19,1
ORD-5758,2022-07-18 06:00:00,South,Technology,Consumer,Laptop,825.03,169.2,7
ORD-5759,2022-07-18 07:00:00,West,Technology,Corporate,Binder,548.57,87.9,9
ORD-5760,2022-07-18 08:00:00,East,Technology,Home Office,Binder,456.92,153.41,1
ORD-5761,2022-07-18 09:00:00,East,Office Supplies,Consumer,Chair,944.58,212.11,3
ORD-5762,2022-07-18 10:00:00,West,Furniture,Consumer,Printer,559.36,13.45,7
ORD-5763,2022-07-18 11:00:00,West,Office Supplies,Consumer,Table,520.67,194.87,9
ORD-5764,2022-07-18 12:00:00,East,Office Supplies,Corporate,Laptop,705.19,167.06,1
ORD-5765,2022-07-18 13:00:00,North,Office Supplies,Corporate,Phone,335.11,73.88,6
ORD-5766,2022-07-18 14:00:00,East,Office Supplies,Home Office,Printer,392.31,228.36,2
ORD-5767,2022-07-18 15:00:00,East,Furniture,Home Office,Chair,938.84,98.0,5
ORD-5768,2022-07-18 16:00:00,West,Office Supplies,Consumer,Phone,710.68,90.29,7
ORD-5769,2022-07-18 17:00:00,East,Technology,Home Office,Laptop,843.97,146.65,7
ORD-5770,2022-07-18 18:00:00,West,Office Supplies,Corporate,Printer,344.0,206.08,7
ORD-5771,2022-07-18 19:00:00,West,Office Supplies,Home Office,Laptop,589.41,279.37,4
ORD-5772,2022-07-18 20:00:00,South,Furniture,Corporate,Printer,974.26,50.99,6
ORD-5773,2022-07-18 21:00:00,East,Furniture,Home Office,Printer,386.83,124.98,6
ORD-5774,2022-07-18 22:00:00,North,Technology,Corporate,Laptop,244.43,29.43,7
ORD-5775,2022-07-18 23:00:00,South,Office Supplies,Corporate,Laptop,559.8,229.98,9
ORD-5776,2022-07-19 00:00:00,West,Office Supplies,Home Office,Phone,449.04,139.84,6
ORD-5777,2022-07-19 01:00:00,West,Office Supplies,Home Office,Chair,243.62,215.01,1
ORD-5778,2022-07-19 02:00:00,North,Technology,Corporate,Laptop,899.7,103.44,8
ORD-5779,2022-07-19 03:00:00,West,Furniture,Consumer,Binder,991.65,254.85,2
ORD-5780,2022-07-19 04:00:00,East,Technology,Home Office,Chair,611.72,165.1,3
ORD-5781,2022-07-19 05:00:00,South,Office Supplies,Corporate,Binder,797.21,283.65,5
ORD-5782,2022-07-19 06:00:00,West,Furniture,Home Office,Phone,873.13,32.86,6
ORD-5783,2022-07-19 07:00:00,West,Furniture,Home Office,Laptop,730.88,159.14,7
ORD-5784,2022-07-19 08:00:00,North,Technology,Home Office,Chair,139.74,232.27,4
ORD-5785,2022-07-19 09:00:00,East,Furniture,Home Office,Laptop,241.87,184.04,3
ORD-5786,2022-07-19 10:00:00,West,Furniture,Home Office,Printer,163.89,16.73,9
ORD-5787,2022-07-19 11:00:00,North,Office Supplies,Consumer,Laptop,108.89,291.98,4
ORD-5788,2022-07-19 12:00:00,West,Office Supplies,Consumer,Chair,375.4,96.5,9
ORD-5789,2022-07-19 13:00:00,North,Furniture,Consumer,Laptop,453.12,82.29,9
ORD-5790,2022-07-19 14:00:00,North,Furniture,Corporate,Laptop,316.93,150.84,3
ORD-5791,2022-07-19 15:00:00,East,Technology,Consumer,Table,158.14,167.23,3
ORD-5792,2022-07-19 16:00:00,West,Technology,Consumer,Table,576.88,232.22,8
ORD-5793,2022-07-19 17:00:00,East,Furniture,Corporate,Chair,345.99,124.05,1
ORD-5794,2022-07-19 18:00:00,North,Office Supplies,Consumer,Chair,816.43,137.59,6
ORD-5795,2022-07-19 19:00:00,South,Furniture,Home Office,Printer,107.25,165.14,6
ORD-5796,2022-07-19 20:00:00,West,Furniture,Consumer,Printer,858.27,124.37,9
ORD-5797,2022-07-19 21:00:00,South,Office Supplies,Consumer,Laptop,959.28,275.22,2
ORD-5798,2022-07-19 22:00:00,West,Office Supplies,Consumer,Binder,744.52,256.86,8
ORD-5799,2022-07-19 23:00:00,East,Technology,Home Office,Chair,760.28,141.94,7
ORD-5800,2022-07-20 00:00:00,East,Technology,Home Office,Laptop,940.21,10.06,2
ORD-5801,2022-07-20 01:00:00,East,Technology,Home Office,Binder,288.16,271.27,1
ORD-5802,2022-07-20 02:00:00,East,Technology,Home Office,Table,995.11,46.06,4
ORD-5803,2022-07-20 03:00:00,East,Office Supplies,Corporate,Printer,796.13,80.91,2
ORD-5804,2022-07-20 04:00:00,South,Furniture,Home Office,Chair,753.91,54.18,3
ORD-5805,2022-07-20 05:00:00,East,Technology,Home Office,Laptop,424.98,62.15,2
ORD-5806,2022-07-20 06:00:00,North,Technology,Home Office,Table,591.2,242.83,9
ORD-5807,2022-07-20 07:00:00,North,Office Supplies,Home Office,Phone,688.53,178.06,4
ORD-5808,2022-07-20 08:00:00,South,Office Supplies,Corporate,Table,658.31,287.27,1
ORD-5809,2022-07-20 09:00:00,West,Furniture,Consumer,Laptop,734.49,77.12,8
ORD-5810,2022-07-20 10:00:00,North,Furniture,Consumer,Printer,174.14,150.83,4
ORD-5811,2022-07-20 11:00:00,West,Office Supplies,Home Office,Binder,420.08,293.45,8
ORD-5812,2022-07-20 12:00:00,South,Technology,Home Office,Phone,490.6,249.67,8
ORD-5813,2022-07-20 13:00:00,West,Technology,Home Office,Phone,334.57,221.3,9
ORD-5814,2022-07-20 14:00:00,West,Technology,Consumer,Printer,255.36,64.8,7
ORD-5815,2022-07-20 15:00:00,West,Furniture,Consumer,Phone,225.03,233.13,4
ORD-5816,2022-07-20 16:00:00,West,Technology,Home Office,Chair,429.75,110.79,2
ORD-5817,2022-07-20 17:00:00,South,Technology,Consumer,Laptop,544.1,163.86,6
ORD-5818,2022-07-20 18:00:00,North,Office Supplies,Corporate,Phone,156.68,186.66,4
ORD-5819,2022-07-20 19:00:00,East,Technology,Home Office,Table,951.81,186.72,6
ORD-5820,2022-07-20 20:00:00,West,Office Supplies,Home Office,Binder,788.72,220.69,8
ORD-5821,2022-07-20 21:00:00,North,Technology,Corporate,Laptop,757.77,201.89,3
ORD-5822,2022-07-20 22:00:00,North,Furniture,Corporate,Printer,255.57,29.83,1
ORD-5823,2022-07-20 23:00:00,South,Technology,Consumer,Table,643.42,142.63,5
ORD-5824,2022-07-21 00:00:00,North,Technology,Corporate,Chair,576.75,202.57,3
ORD-5825,2022-07-21 01:00:00,South,Office Supplies,Home Office,Phone,984.22,95.84,6
ORD-5826,2022-07-21 02:00:00,West,Office Supplies,Consumer,Table,772.9,100.79,3
ORD-5827,2022-07-21 03:00:00,West,Office Supplies,Corporate,Laptop,618.19,46.12,1
ORD-5828,2022-07-21 04:00:00,East,Technology,Consumer,Table,865.73,131.4,9
ORD-5829,2022-07-21 05:00:00,East,Technology,Consumer,Chair,239.58,296.18,5
ORD-5830,2022-07-21 06:00:00,East,Furniture,Consumer,Binder,113.69,92.74,2
ORD-5831,2022-07-21 07:00:00,North,Technology,Consumer,Phone,721.21,164.12,2
ORD-5832,2022-07-21 08:00:00,West,Furniture,Corporate,Laptop,188.48,225.54,9
ORD-5833,2022-07-21 09:00:00,South,Office Supplies,Home Office,Phone,203.89,13.91,1
ORD-5834,2022-07-21 10:00:00,East,Office Supplies,Home Office,Phone,770.21,271.13,3
ORD-5835,2022-07-21 11:00:00,South,Office Supplies,Corporate,Printer,343.48,122.1,7
ORD-5836,2022-07-21 12:00:00,South,Furniture,Home Office,Phone,665.77,262.04,1
ORD-5837,2022-07-21 13:00:00,East,Technology,Consumer,Table,925.67,21.29,2
ORD-5838,2022-07-21 14:00:00,West,Office Supplies,Consumer,Table,384.83,52.24,6
ORD-5839,2022-07-21 15:00:00,East,Technology,Consumer,Binder,295.43,103.53,9
ORD-5840,2022-07-21 16:00:00,South,Technology,Corporate,Chair,195.91,110.18,9
ORD-5841,2022-07-21 17:00:00,East,Office Supplies,Consumer,Laptop,217.42,255.86,8
ORD-5842,2022-07-21 18:00:00,South,Furniture,Consumer,Table,156.0,13.25,3
ORD-5843,2022-07-21 19:00:00,South,Technology,Corporate,Phone,178.88,195.92,2
ORD-5844,2022-07-21 20:00:00,East,Office Supplies,Consumer,Chair,488.8,48.08,1
ORD-5845,2022-07-21 21:00:00,North,Technology,Consumer,Laptop,388.78,248.73,9
ORD-5846,2022-07-21 22:00:00,East,Technology,Home Office,Laptop,735.9,235.79,5
ORD-5847,2022-07-21 23:00:00,North,Technology,Corporate,Laptop,883.22,154.98,3
ORD-5848,2022-07-22 00:00:00,South,Technology,Consumer,Laptop,806.3,71.68,5
ORD-5849,2022-07-22 01:00:00,South,Technology,Consumer,Binder,577.57,194.0,3
ORD-5850,2022-07-22 02:00:00,North,Furniture,Consumer,Laptop,192.2,55.31,9
ORD-5851,2022-07-22 03:00:00,South,Furniture,Consumer,Chair,738.79,65.11,1
ORD-5852,2022-07-22 04:00:00,North,Office Supplies,Home Office,Table,426.55,191.74,1
ORD-5853,2022-07-22 05:00:00,North,Furniture,Home Office,Chair,177.09,297.46,3
ORD-5854,2022-07-22 06:00:00,South,Furniture,Home Office,Phone,858.22,268.41,6
ORD-5855,2022-07-22 07:00:00,West,Furniture,Home Office,Printer,404.39,182.0,2
ORD-5856,2022-07-22 08:00:00,North,Technology,Corporate,Binder,296.42,166.18,1
ORD-5857,2022-07-22 09:00:00,East,Technology,Consumer,Binder,884.31,299.53,8
ORD-5858,2022-07-22 10:00:00,East,Office Supplies,Home Office,Phone,911.92,168.75,9
ORD-5859,2022-07-22 11:00:00,South,Office Supplies,Consumer,Chair,405.07,131.83,1
ORD-5860,2022-07-22 12:00:00,West,Office Supplies,Corporate,Chair,419.32,273.77,3
ORD-5861,2022-07-22 13:00:00,South,Technology,Consumer,Phone,621.67,77.91,5
ORD-5862,2022-07-22 14:00:00,West,Furniture,Consumer,Printer,760.1,38.28,7
ORD-5863,2022-07-22 15:00:00,North,Furniture,Home Office,Laptop,156.83,193.89,4
ORD-5864,2022-07-22 16:00:00,North,Technology,Home Office,Laptop,634.01,37.8,6
ORD-5865,2022-07-22 17:00:00,North,Office Supplies,Corporate,Table,957.54,118.21,1
ORD-5866,2022-07-22 18:00:00,North,Office Supplies,Consumer,Chair,335.88,132.84,4
ORD-5867,2022-07-22 19:00:00,East,Office Supplies,Home Office,Chair,917.94,168.79,8
ORD-5868,2022-07-22 20:00:00,East,Technology,Home Office,Phone,955.15,297.58,5
ORD-5869,2022-07-22 21:00:00,South,Office Supplies,Home Office,Phone,342.24,74.08,8
ORD-5870,2022-07-22 22:00:00,West,Office Supplies,Corporate,Laptop,778.78,118.97,1
ORD-5871,2022-07-22 23:00:00,North,Technology,Consumer,Chair,314.9,48.35,9
ORD-5872,2022-07-23 00:00:00,North,Furniture,Home Office,Chair,763.85,186.21,4
ORD-5873,2022-07-23 01:00:00,West,Technology,Consumer,Binder,817.68,221.03,9
ORD-5874,2022-07-23 02:00:00,West,Technology,Corporate,Table,322.49,149.8,8
ORD-5875,2022-07-23 03:00:00,South,Technology,Consumer,Table,744.28,81.29,8
ORD-5876,2022-07-23 04:00:00,West,Technology,Home Office,Laptop,830.89,190.06,2
ORD-5877,2022-07-23 05:00:00,North,Furniture,Consumer,Printer,422.72,166.36,3
ORD-5878,2022-07-23 06:00:00,North,Office Supplies,Consumer,Chair,250.93,59.64,9
ORD-5879,2022-07-23 07:00:00,North,Technology,Corporate,Binder,182.77,127.65,3
ORD-5880,2022-07-23 08:00:00,North,Furniture,Corporate,Chair,617.84,136.21,8
ORD-5881,2022-07-23 09:00:00,North,Office Supplies,Consumer,Phone,980.29,294.96,5
ORD-5882,2022-07-23 10:00:00,South,Office Supplies,Consumer,Laptop,840.66,256.29,7
ORD-5883,2022-07-23 11:00:00,North,Office Supplies,Consumer,Printer,492.26,222.97,4
ORD-5884,2022-07-23 12:00:00,South,Technology,Corporate,Table,582.96,267.75,8
ORD-5885,2022-07-23 13:00:00,North,Technology,Corporate,Chair,351.58,223.29,4
ORD-5886,2022-07-23 14:00:00,East,Office Supplies,Consumer,Printer,246.76,271.99,5
ORD-5887,2022-07-23 15:00:00,East,Office Supplies,Corporate,Laptop,533.87,25.82,1
ORD-5888,2022-07-23 16:00:00,East,Office Supplies,Home Office,Table,517.15,142.26,8
ORD-5889,2022-07-23 17:00:00,East,Office Supplies,Corporate,Chair,569.74,226.6,7
ORD-5890,2022-07-23 18:00:00,South,Office Supplies,Corporate,Binder,957.52,179.16,5
ORD-5891,2022-07-23 19:00:00,South,Office Supplies,Corporate,Laptop,643.51,60.8,6
ORD-5892,2022-07-23 20:00:00,West,Furniture,Home Office,Chair,645.19,108.74,1
ORD-5893,2022-07-23 21:00:00,North,Office Supplies,Home Office,Table,215.22,102.15,8
ORD-5894,2022-07-23 22:00:00,East,Technology,Home Office,Table,996.84,85.79,9
ORD-5895,2022-07-23 23:00:00,South,Technology,Consumer,Binder,795.56,109.51,5
ORD-5896,2022-07-24 00:00:00,North,Technology,Consumer,Laptop,889.48,159.31,7
ORD-5897,2022-07-24 01:00:00,North,Office Supplies,Home Office,Laptop,472.87,257.91,4
ORD-5898,2022-07-24 02:00:00,South,Technology,Consumer,Printer,551.92,225.19,6
ORD-5899,2022-07-24 03:00:00,East,Furniture,Consumer,Chair,569.88,252.22,2
ORD-5900,2022-07-24 04:00:00,West,Office Supplies,Consumer,Printer,274.69,266.25,4
ORD-5901,2022-07-24 05:00:00,North,Technology,Home Office,Table,720.54,130.68,5
ORD-5902,2022-07-24 06:00:00,West,Furniture,Corporate,Table,912.68,110.35,9
ORD-5903,2022-07-24 07:00:00,East,Furniture,Home Office,Binder,247.34,26.71,9
ORD-5904,2022-07-24 08:00:00,East,Technology,Home Office,Binder,177.69,279.84,8
ORD-5905,2022-07-24 09:00:00,West,Furniture,Consumer,Laptop,764.4,29.09,4
ORD-5906,2022-07-24 10:00:00,East,Technology,Consumer,Printer,345.88,224.93,6
ORD-5907,2022-07-24 11:00:00,North,Furniture,Corporate,Table,661.48,119.65,7
ORD-5908,2022-07-24 12:00:00,West,Office Supplies,Corporate,Chair,726.18,285.15,1
ORD-5909,2022-07-24 13:00:00,East,Office Supplies,Corporate,Phone,389.72,131.68,1
ORD-5910,2022-07-24 14:00:00,West,Office Supplies,Corporate,Chair,833.63,246.82,4
ORD-5911,2022-07-24 15:00:00,North,Office Supplies,Home Office,Binder,594.99,91.97,3
ORD-5912,2022-07-24 16:00:00,East,Office Supplies,Corporate,Chair,882.1,96.74,4
ORD-5913,2022-07-24 17:00:00,North,Technology,Home Office,Table,786.96,182.7,9
ORD-5914,2022-07-24 18:00:00,East,Office Supplies,Consumer,Printer,881.72,299.41,2
ORD-5915,2022-07-24 19:00:00,South,Office Supplies,Corporate,Laptop,118.15,160.1,4
ORD-5916,2022-07-24 20:00:00,East,Office Supplies,Consumer,Printer,319.16,281.53,7
ORD-5917,2022-07-24 21:00:00,West,Office Supplies,Consumer,Phone,181.01,238.01,2
ORD-5918,2022-07-24 22:00:00,East,Furniture,Home Office,Laptop,497.87,240.8,8
ORD-5919,2022-07-24 23:00:00,North,Office Supplies,Corporate,Phone,900.96,136.43,4
ORD-5920,2022-07-25 00:00:00,North,Office Supplies,Home Office,Phone,520.79,122.1,9
ORD-5921,2022-07-25 01:00:00,East,Technology,Consumer,Table,864.74,65.66,1
ORD-5922,2022-07-25 02:00:00,West,Furniture,Corporate,Table,394.46,289.54,7
ORD-5923,2022-07-25 03:00:00,South,Technology,Consumer,Binder,405.61,288.22,1
ORD-5924,2022-07-25 04:00:00,West,Office Supplies,Consumer,Binder,906.01,226.65,9
ORD-5925,2022-07-25 05:00:00,South,Technology,Corporate,Phone,483.24,95.91,1
ORD-5926,2022-07-25 06:00:00,North,Technology,Corporate,Printer,810.79,81.1,3
ORD-5927,2022-07-25 07:00:00,West,Office Supplies,Corporate,Binder,312.98,296.7,7
ORD-5928,2022-07-25 08:00:00,South,Furniture,Home Office,Table,953.92,29.3,1
ORD-5929,2022-07-25 09:00:00,East,Furniture,Home Office,Binder,617.12,254.63,5
ORD-5930,2022-07-25 10:00:00,North,Technology,Consumer,Phone,783.39,113.08,6
ORD-5931,2022-07-25 11:00:00,East,Office Supplies,Corporate,Laptop,180.56,131.47,3
ORD-5932,2022-07-25 12:00:00,North,Technology,Consumer,Printer,543.4,251.27,6
ORD-5933,2022-07-25 13:00:00,West,Technology,Consumer,Printer,910.93,36.27,4
ORD-5934,2022-07-25 14:00:00,West,Technology,Consumer,Chair,889.33,112.71,6
ORD-5935,2022-07-25 15:00:00,North,Office Supplies,Consumer,Binder,142.13,286.09,6
ORD-5936,2022-07-25 16:00:00,North,Office Supplies,Consumer,Printer,373.33,212.73,4
ORD-5937,2022-07-25 17:00:00,North,Furniture,Corporate,Table,498.99,228.93,1
ORD-5938,2022-07-25 18:00:00,West,Office Supplies,Home Office,Laptop,255.04,229.68,3
ORD-5939,2022-07-25 19:00:00,South,Technology,Corporate,Table,757.0,27.57,7
ORD-5940,2022-07-25 20:00:00,East,Technology,Corporate,Binder,266.06,68.93,2
ORD-5941,2022-07-25 21:00:00,East,Furniture,Corporate,Phone,411.98,152.47,4
ORD-5942,2022-07-25 22:00:00,West,Office Supplies,Home Office,Chair,696.95,116.76,6
ORD-5943,2022-07-25 23:00:00,East,Technology,Home Office,Chair,533.88,129.16,5
ORD-5944,2022-07-26 00:00:00,North,Furniture,Home Office,Laptop,764.71,236.62,6
ORD-5945,2022-07-26 01:00:00,South,Furniture,Corporate,Printer,965.09,14.26,5
ORD-5946,2022-07-26 02:00:00,East,Technology,Home Office,Printer,204.89,201.54,9
ORD-5947,2022-07-26 03:00:00,South,Technology,Consumer,Printer,738.61,10.03,2
ORD-5948,2022-07-26 04:00:00,North,Office Supplies,Home Office,Chair,307.31,28.29,4
ORD-5949,2022-07-26 05:00:00,East,Furniture,Corporate,Phone,473.03,128.4,1
ORD-5950,2022-07-26 06:00:00,West,Technology,Corporate,Printer,129.58,253.88,7
ORD-5951,2022-07-26 07:00:00,South,Furniture,Consumer,Table,222.32,52.05,1
ORD-5952,2022-07-26 08:00:00,North,Office Supplies,Home Office,Printer,387.8,170.84,6
ORD-5953,2022-07-26 09:00:00,South,Technology,Home Office,Phone,407.79,206.77,9
ORD-5954,2022-07-26 10:00:00,East,Office Supplies,Consumer,Laptop,909.63,76.56,2
ORD-5955,2022-07-26 11:00:00,East,Furniture,Corporate,Laptop,767.63,158.58,1
ORD-5956,2022-07-26 12:00:00,West,Office Supplies,Corporate,Chair,974.96,274.31,3
ORD-5957,2022-07-26 13:00:00,North,Office Supplies,Home Office,Phone,639.16,158.55,6
ORD-5958,2022-07-26 14:00:00,North,Furniture,Home Office,Table,317.54,55.62,7
ORD-5959,2022-07-26 15:00:00,West,Office Supplies,Home Office,Phone,394.89,192.07,8
ORD-5960,2022-07-26 16:00:00,West,Furniture,Home Office,Table,387.85,181.74,4
ORD-5961,2022-07-26 17:00:00,North,Technology,Home Office,Table,393.84,17.82,8
ORD-5962,2022-07-26 18:00:00,South,Furniture,Corporate,Phone,705.67,36.27,7
ORD-5963,2022-07-26 19:00:00,South,Furniture,Corporate,Binder,577.73,55.47,8
ORD-5964,2022-07-26 20:00:00,West,Technology,Corporate,Phone,446.88,49.52,5
ORD-5965,2022-07-26 21:00:00,South,Furniture,Corporate,Table,234.18,85.25,7
ORD-5966,2022-07-26 22:00:00,North,Technology,Consumer,Printer,119.93,141.69,4
ORD-5967,2022-07-26 23:00:00,East,Technology,Corporate,Laptop,296.95,117.8,1
ORD-5968,2022-07-27 00:00:00,East,Furniture,Consumer,Laptop,196.72,268.29,3
ORD-5969,2022-07-27 01:00:00,South,Office Supplies,Corporate,Chair,806.9,187.51,9
ORD-5970,2022-07-27 02:00:00,West,Office Supplies,Home Office,Laptop,201.25,264.08,4
ORD-5971,2022-07-27 03:00:00,West,Technology,Home Office,Binder,751.81,162.84,5
ORD-5972,2022-07-27 04:00:00,West,Office Supplies,Home Office,Table,447.09,36.06,3
ORD-5973,2022-07-27 05:00:00,West,Office Supplies,Consumer,Phone,166.04,144.35,6
ORD-5974,2022-07-27 06:00:00,West,Furniture,Corporate,Phone,831.46,248.39,4
ORD-5975,2022-07-27 07:00:00,South,Technology,Corporate,Binder,621.67,66.29,5
ORD-5976,2022-07-27 08:00:00,East,Technology,Consumer,Laptop,312.19,36.45,7
ORD-5977,2022-07-27 09:00:00,East,Furniture,Consumer,Table,905.21,105.54,7
ORD-5978,2022-07-27 10:00:00,South,Office Supplies,Consumer,Laptop,140.73,122.78,9
ORD-5979,2022-07-27 11:00:00,West,Technology,Consumer,Chair,281.64,98.81,2
ORD-5980,2022-07-27 12:00:00,South,Office Supplies,Consumer,Laptop,776.84,49.22,4
ORD-5981,2022-07-27 13:00:00,East,Technology,Home Office,Chair,738.44,82.74,8
ORD-5982,2022-07-27 14:00:00,North,Technology,Corporate,Phone,360.34,207.86,4
ORD-5983,2022-07-27 15:00:00,South,Technology,Consumer,Table,155.82,121.92,3
ORD-5984,2022-07-27 16:00:00,West,Technology,Home Office,Printer,872.27,193.44,6
ORD-5985,2022-07-27 17:00:00,East,Office Supplies,Consumer,Chair,382.33,165.53,3
ORD-5986,2022-07-27 18:00:00,East,Office Supplies,Home Office,Laptop,276.14,169.23,2
ORD-5987,2022-07-27 19:00:00,East,Office Supplies,Consumer,Laptop,564.46,82.08,9
ORD-5988,2022-07-27 20:00:00,East,Office Supplies,Corporate,Phone,919.2,161.25,3
ORD-5989,2022-07-27 21:00:00,West,Furniture,Consumer,Binder,139.19,16.84,1
ORD-5990,2022-07-27 22:00:00,North,Technology,Consumer,Printer,789.22,135.21,9
ORD-5991,2022-07-27 23:00:00,East,Technology,Corporate,Binder,615.23,176.06,5
ORD-5992,2022-07-28 00:00:00,South,Technology,Corporate,Laptop,482.9,62.78,7
